id,Time,Is_CH,who_CH,Dist_To_CH,ADV_S,ADV_R,JOIN_S,JOIN_R,SCH_S,SCH_R,Rank,DATA_S,DATA_R,Data_Sent_To_BS,dist_CH_To_BS,send_code,Expaned_Energy,Attack_type
292,150,0,103059,22.26517,0,3,1,0,0,1,14,27,0,0,0,3,0.04574,Normal
293,150,0,103059,15.66866,0,3,1,0,0,1,7,27,0,0,0,3,0.04562,Normal
294,150,0,103059,52.9479,0,3,1,0,0,1,8,27,0,0,0,3,0.04824,Normal
295,150,0,103068,24.20651,0,3,1,0,0,1,5,42,0,0,0,2,0.07024,Normal
296,150,0,103059,143.51953,0,3,1,0,0,1,19,27,0,0,0,3,0.10534,Normal
297,150,0,103059,26.33689,0,3,1,0,0,1,30,27,0,0,0,3,0.04539,Normal
298,150,0,103037,33.23701,0,3,1,0,0,1,14,57,0,0,0,1,0.09515,Normal
299,150,0,103068,39.96911,0,3,1,0,0,1,18,42,0,0,0,2,0.07142,Normal
300,200,0,104035,43.09714,0,2,1,0,0,1,19,39,0,0,0,2,0.06667,Normal
301,200,0,104077,42.96748,0,2,1,0,0,1,26,20,0,0,0,1,0.03509,Normal
302,200,0,104077,10.48913,0,2,1,0,0,1,10,20,0,0,0,1,0.03411,Normal
303,200,0,104077,33.28471,0,2,1,0,0,1,2,20,0,0,0,1,0.03505,Normal
304,200,0,104077,38.89888,0,2,1,0,0,1,19,20,0,0,0,1,0.03495,Normal
305,200,0,104077,11.47845,0,2,1,0,0,1,63,20,0,0,0,1,0.03306,Normal
306,200,0,104077,51.70737,0,2,1,0,0,1,60,20,0,0,0,1,0.03505,Normal
307,200,0,104077,17.96038,0,2,1,0,0,1,15,20,0,0,0,1,0.03415,Normal
308,200,0,104077,37.97928,0,2,1,0,0,1,40,20,0,0,0,1,0.03449,Normal
309,200,0,104035,31.40551,0,2,1,0,0,1,28,39,0,0,0,2,0.06496,Normal
310,200,0,104077,41.44354,0,2,1,0,0,1,34,20,0,0,0,1,0.03481,Normal
311,200,0,104077,46.37365,0,2,1,0,0,1,54,20,0,0,0,1,0.03479,Normal
312,200,0,104077,18.85028,0,2,1,0,0,1,8,20,0,0,0,1,0.03431,Normal
313,200,0,104077,33.77599,0,2,1,0,0,1,41,20,0,0,0,1,0.03425,Normal
314,200,0,104077,12.06039,0,2,1,0,0,1,6,20,0,0,0,1,0.03424,Normal
315,200,0,104077,20.6923,0,2,1,0,0,1,28,20,0,0,0,1,0.03398,Normal
316,200,0,104077,114.24974,0,2,1,0,0,1,45,20,0,0,0,1,0.05062,Normal
317,200,0,104077,61.05317,0,2,1,0,0,1,29,20,0,0,0,1,0.03649,Normal
318,200,0,104077,59.36869,0,2,1,0,0,1,53,20,0,0,0,1,0.03581,Normal
319,200,0,104077,69.18598,0,2,1,0,0,1,56,20,0,0,0,1,0.03679,Normal
320,200,0,104077,16.87083,0,2,1,0,0,1,22,20,0,0,0,1,0.03402,Normal
321,200,0,104035,20.58425,0,2,1,0,0,1,22,39,0,0,0,2,0.06433,Normal
322,200,0,104077,60.69664,0,2,1,0,0,1,64,20,0,0,0,1,0.03572,Normal
323,200,0,104077,17.32143,0,2,1,0,0,1,5,20,0,0,0,1,0.03437,Normal
324,200,0,104077,57.91385,0,2,1,0,0,1,11,20,0,0,0,1,0.03659,Normal
325,200,0,104035,15.14887,0,2,1,0,0,1,2,39,0,0,0,2,0.06498,Normal
326,200,0,104035,74.17943,0,2,1,0,0,1,11,39,0,0,0,2,0.0725,Normal
327,200,0,104077,36.95141,0,2,1,0,0,1,4,20,0,0,0,1,0.03518,Normal
328,200,0,104077,28.01502,0,2,1,0,0,1,12,20,0,0,0,1,0.03462,Normal
329,200,0,104077,33.87561,0,2,1,0,0,1,17,20,0,0,0,1,0.03475,Normal
330,200,0,104077,17.06325,0,2,1,0,0,1,37,20,0,0,0,1,0.03372,Normal
331,200,0,104035,10.72881,0,2,1,0,0,1,10,39,0,0,0,2,0.06452,Normal
332,200,0,104035,29.11294,0,2,1,0,0,1,6,39,0,0,0,2,0.06568,Normal
333,200,0,104035,7.87322,0,2,1,0,0,1,7,39,0,0,0,2,0.06451,Normal
334,200,0,104035,14.46732,0,2,1,0,0,1,20,39,0,0,0,2,0.06415,Normal
335,200,1,104035,0,1,1,0,32,1,0,0,0,1248,39,171.92985,0,2.42149,Normal
336,200,0,104035,31.06532,0,2,1,0,0,1,31,39,0,0,0,2,0.06482,Normal
337,200,0,104077,15.88773,0,2,1,0,0,1,65,20,0,0,0,1,0.04577,Normal
338,200,0,104077,61.45866,0,2,1,0,0,1,51,20,0,0,0,1,0.03614,Normal
339,200,0,104077,46.40083,0,2,1,0,0,1,21,20,0,0,0,1,0.03541,Normal
340,200,0,104077,60.38413,0,2,1,0,0,1,42,20,0,0,0,1,0.03614,Normal
341,200,0,104077,39.44208,0,2,1,0,0,1,16,20,0,0,0,1,0.03506,Normal
342,200,0,104077,77.26037,0,2,1,0,0,1,66,20,0,0,0,1,0.03748,Normal
343,200,0,104035,33.29189,0,2,1,0,0,1,29,39,0,0,0,2,0.06512,Normal
344,200,0,104077,39.38031,0,2,1,0,0,1,62,20,0,0,0,1,0.03413,Normal
345,200,0,104077,48.58052,0,2,1,0,0,1,38,20,0,0,0,1,0.0352,Normal
346,200,0,104077,43.10111,0,2,1,0,0,1,52,20,0,0,0,1,0.03455,Normal
347,200,0,104077,38.45117,0,2,1,0,0,1,32,20,0,0,0,1,0.03472,Normal
348,200,0,104035,35.38747,0,2,1,0,0,1,9,39,0,0,0,2,0.06621,Normal
349,200,0,104035,19.10456,0,2,1,0,0,1,24,39,0,0,0,2,0.06421,Normal
350,200,0,104035,51.83094,0,2,1,0,0,1,1,39,0,0,0,2,0.06865,Normal
351,200,0,104077,33.25187,0,2,1,0,0,1,35,20,0,0,0,1,0.03435,Normal
352,200,0,104035,26.59361,0,2,1,0,0,1,32,39,0,0,0,2,0.06436,Normal
353,200,0,104035,35.28966,0,2,1,0,0,1,3,39,0,0,0,2,0.06646,Normal
354,200,0,104035,66.44136,0,2,1,0,0,1,21,39,0,0,0,2,0.07058,Normal
355,200,0,104077,37.24358,0,2,1,0,0,1,33,20,0,0,0,1,0.03463,Normal
356,200,0,104035,43.91113,0,2,1,0,0,1,30,39,0,0,0,2,0.06623,Normal
357,200,0,104077,53.24124,0,2,1,0,0,1,36,20,0,0,0,1,0.03567,Normal
358,200,0,104035,29.54516,0,2,1,0,0,1,16,39,0,0,0,2,0.0653,Normal
359,200,0,104035,25.8065,0,2,1,0,0,1,14,39,0,0,0,2,0.06747,Normal
360,200,0,104035,47.86616,0,2,1,0,0,1,5,39,0,0,0,2,0.06796,Normal
361,200,0,104077,6.79256,0,2,1,0,0,1,23,20,0,0,0,1,0.03381,Normal
362,200,0,104077,86.69685,0,2,1,0,0,1,20,20,0,0,0,1,0.03964,Normal
363,200,0,104077,27.65506,0,2,1,0,0,1,49,20,0,0,0,1,0.03388,Normal
364,200,0,104077,35.21773,0,2,1,0,0,1,31,20,0,0,0,1,0.03457,Normal
365,200,0,104077,5.9051,0,2,1,0,0,1,27,20,0,0,0,1,0.03371,Normal
366,200,0,104035,45.6141,0,2,1,0,0,1,26,39,0,0,0,2,0.06664,Normal
367,200,0,104035,91.19612,0,2,1,0,0,1,25,39,0,0,0,2,0.07758,Normal
368,200,0,104077,34.99589,0,2,1,0,0,1,7,20,0,0,0,1,0.03917,Normal
369,200,0,104077,47.5737,0,2,1,0,0,1,55,20,0,0,0,1,0.03483,Normal
370,200,0,104035,32.78432,0,2,1,0,0,1,15,39,0,0,0,2,0.06563,Normal
371,200,0,104077,31.24432,0,2,1,0,0,1,25,20,0,0,0,1,0.03449,Normal
372,200,0,104077,16.86037,0,2,1,0,0,1,9,20,0,0,0,1,0.03427,Normal
373,200,0,104077,28.65956,0,2,1,0,0,1,59,20,0,0,0,1,0.03367,Normal
374,200,0,104077,33.77609,0,2,1,0,0,1,57,20,0,0,0,1,0.03395,Normal
375,200,0,104077,19.74068,0,2,1,0,0,1,14,20,0,0,0,1,0.03423,Normal
376,200,0,104077,59.39883,0,2,1,0,0,1,61,20,0,0,0,1,0.03569,Normal
377,200,1,104077,0,1,1,0,66,1,0,0,0,1320,20,139.28578,0,2.3229,Normal
378,200,0,104035,37.02855,0,2,1,0,0,1,18,39,0,0,0,2,0.06598,Normal
379,200,0,104077,43.22971,0,2,1,0,0,1,39,20,0,0,0,1,0.03483,Normal
380,200,0,104035,52.93546,0,2,1,0,0,1,12,39,0,0,0,2,0.06838,Normal
381,200,0,104077,35.25832,0,2,1,0,0,1,30,20,0,0,0,1,0.03458,Normal
382,200,0,104035,85.1788,0,2,1,0,0,1,27,39,0,0,0,2,0.07442,Normal
383,200,0,104077,60.48819,0,2,1,0,0,1,13,20,0,0,0,1,0.03674,Normal
384,200,0,104077,56.20686,0,2,1,0,0,1,24,20,0,0,0,1,0.03614,Normal
385,200,0,104077,54.12892,0,2,1,0,0,1,46,20,0,0,0,1,0.03555,Normal
386,200,0,104077,8.94623,0,2,1,0,0,1,43,20,0,0,0,1,0.03342,Normal
387,200,0,104077,57.54013,0,2,1,0,0,1,50,20,0,0,0,1,0.03573,Normal
388,200,0,104077,82.28357,0,2,1,0,0,1,58,20,0,0,0,1,0.03823,Normal
389,200,0,104077,34.54901,0,2,1,0,0,1,48,20,0,0,0,1,0.03418,Normal
390,200,0,104077,56.53379,0,2,1,0,0,1,47,20,0,0,0,1,0.03568,Normal
391,200,0,104077,30.68107,0,2,1,0,0,1,44,20,0,0,0,1,0.03405,Normal
392,200,0,104035,37.76778,0,2,1,0,0,1,13,39,0,0,0,2,0.06631,Normal
393,200,0,104035,22.03017,0,2,1,0,0,1,4,39,0,0,0,2,0.06528,Normal
394,200,0,104035,76.64847,0,2,1,0,0,1,23,39,0,0,0,2,0.07248,Normal
395,200,0,104077,39.86857,0,2,1,0,0,1,1,20,0,0,0,1,0.03542,Normal
396,200,0,104035,160.77004,0,2,1,0,0,1,8,39,0,0,0,2,0.2002,Normal
397,200,0,104035,43.46342,0,2,1,0,0,1,17,39,0,0,0,2,0.06677,Normal
398,200,0,104077,25.17644,0,2,1,0,0,1,3,20,0,0,0,1,0.03471,Normal
399,200,0,104077,57.7637,0,2,1,0,0,1,18,20,0,0,0,1,0.03637,Normal
400,250,0,105011,18.79648,0,7,1,0,0,1,13,72,0,0,0,1,0.11765,Normal
401,250,0,105041,43.16662,0,7,1,0,0,1,1,103,0,0,0,7,0.17523,Normal
402,250,0,105055,37.95038,0,7,1,0,0,1,3,80,0,0,0,3,0.13475,Normal
403,250,0,105041,35.06459,0,7,1,0,0,1,8,103,0,0,0,7,0.17177,Normal
404,250,0,105051,20.89035,0,7,1,0,0,1,10,62,0,0,0,4,0.10212,Normal
405,250,0,105051,28.42296,0,7,1,0,0,1,16,62,0,0,0,4,0.10267,Normal
406,250,0,105011,11.45631,0,7,1,0,0,1,6,72,0,0,0,1,0.11789,Normal
407,250,0,105051,26.87464,0,7,1,0,0,1,14,62,0,0,0,4,0.10253,Normal
408,250,0,105041,27.45177,0,7,1,0,0,1,2,103,0,0,0,7,0.17056,Normal
409,250,0,105055,9.51056,0,7,1,0,0,1,5,80,0,0,0,3,0.13029,Normal
410,250,0,105051,18.94737,0,7,1,0,0,1,17,62,0,0,0,4,0.10159,Normal
411,250,1,105011,0,1,6,0,15,1,0,0,0,1080,72,112.46476,0,2.50704,Normal
412,250,0,105041,26.87093,0,7,1,0,0,1,4,103,0,0,0,7,0.17016,Normal
413,250,0,105041,40.95459,0,7,1,0,0,1,9,103,0,0,0,7,0.1734,Normal
414,250,0,105051,28.61919,0,7,1,0,0,1,1,62,0,0,0,4,0.10364,Normal
415,250,0,105051,21.13983,0,7,1,0,0,1,12,62,0,0,0,4,0.10197,Normal
416,250,0,105027,80.93707,0,7,1,0,0,1,4,85,0,0,0,5,0.16095,Normal
417,250,0,105019,15.09501,0,7,1,0,0,1,7,85,0,0,0,6,0.13919,Normal
418,250,0,105027,25.26025,0,7,1,0,0,1,1,85,0,0,0,5,0.14103,Normal
419,250,1,105019,0,1,6,0,12,1,0,0,0,1020,85,86.38915,0,2.41416,Normal
420,250,0,105011,30.08777,0,7,1,0,0,1,8,72,0,0,0,1,0.11966,Normal
421,250,0,105055,20.8951,0,7,1,0,0,1,8,80,0,0,0,3,0.13114,Normal
422,250,0,105027,23.91033,0,7,1,0,0,1,11,85,0,0,0,5,0.13971,Normal
423,250,0,105051,16.44251,0,7,1,0,0,1,13,62,0,0,0,4,0.10147,Normal
424,250,0,105019,21.11817,0,7,1,0,0,1,4,85,0,0,0,6,0.14011,Normal
425,250,0,105070,18.37556,0,7,1,0,0,1,1,76,0,0,0,2,0.1252,Normal
426,250,0,105019,20.82094,0,7,1,0,0,1,9,85,0,0,0,6,0.13964,Normal
427,250,1,105027,0,1,6,0,12,1,0,0,0,1020,85,102.3431,0,2.50895,Normal
428,250,0,105011,19.75774,0,7,1,0,0,1,7,72,0,0,0,1,0.11828,Normal
429,250,0,105027,5.14282,0,7,1,0,0,1,6,85,0,0,0,5,0.13847,Normal
430,250,0,105051,18.49505,0,7,1,0,0,1,5,62,0,0,0,4,0.10235,Normal
431,250,0,105070,32.86795,0,7,1,0,0,1,5,76,0,0,0,2,0.12683,Normal
432,250,0,105070,12.01091,0,7,1,0,0,1,2,76,0,0,0,2,0.12452,Normal
433,250,0,105070,27.04742,0,7,1,0,0,1,13,76,0,0,0,2,0.12524,Normal
434,250,0,105070,21.365,0,7,1,0,0,1,9,76,0,0,0,2,0.12463,Normal
435,250,0,105070,32.78432,0,7,1,0,0,1,11,76,0,0,0,2,0.13095,Normal
436,250,0,105041,12.03622,0,7,1,0,0,1,5,103,0,0,0,7,0.16788,Normal
437,250,0,105055,26.91393,0,7,1,0,0,1,1,80,0,0,0,3,0.13278,Normal
438,250,0,105019,7.76188,0,7,1,0,0,1,8,85,0,0,0,6,0.1384,Normal
439,250,0,105051,13.58133,0,7,1,0,0,1,8,62,0,0,0,4,0.10175,Normal
440,250,0,105027,23.57673,0,7,1,0,0,1,5,85,0,0,0,5,0.14039,Normal
441,250,1,105041,0,1,6,0,9,1,0,0,0,927,103,167.70328,0,2.86033,Normal
442,250,0,105019,8.47553,0,7,1,0,0,1,10,85,0,0,0,6,0.13844,Normal
443,250,0,105055,15.78232,0,7,1,0,0,1,7,80,0,0,0,3,0.13069,Normal
444,250,0,105011,13.17446,0,7,1,0,0,1,12,72,0,0,0,1,0.1173,Normal
445,250,0,105051,16.29592,0,7,1,0,0,1,9,62,0,0,0,4,0.10179,Normal
446,250,0,105051,12.68187,0,7,1,0,0,1,2,62,0,0,0,4,0.10208,Normal
447,250,0,105027,6.48182,0,7,1,0,0,1,9,85,0,0,0,5,0.13828,Normal
448,250,0,105055,24.67814,0,7,1,0,0,1,11,80,0,0,0,3,0.13141,Normal
449,250,0,105055,21.30903,0,7,1,0,0,1,4,80,0,0,0,3,0.1316,Normal
450,250,0,105070,24.52813,0,7,1,0,0,1,4,76,0,0,0,2,0.12562,Normal
451,250,1,105051,0,1,6,0,18,1,0,0,0,1116,62,106.67446,0,2.43962,Normal
452,250,0,105070,18.05918,0,7,1,0,0,1,3,76,0,0,0,2,0.12474,Normal
453,250,0,105055,9.18152,0,7,1,0,0,1,12,80,0,0,0,3,0.12977,Normal
454,250,0,105070,66.21432,0,7,1,0,0,1,8,76,0,0,0,2,0.13648,Normal
455,250,1,105055,0,1,6,0,13,1,0,0,0,1040,80,162.13718,0,2.71099,Normal
456,250,0,105011,17.96955,0,7,1,0,0,1,11,72,0,0,0,1,0.11786,Normal
457,250,0,105027,16.88743,0,7,1,0,0,1,2,85,0,0,0,5,0.13981,Normal
458,250,0,105055,28.08903,0,7,1,0,0,1,6,80,0,0,0,3,0.13236,Normal
459,250,0,105070,21.44558,0,7,1,0,0,1,12,76,0,0,0,2,0.12453,Normal
460,250,0,105011,19.33527,0,7,1,0,0,1,2,72,0,0,0,1,0.11884,Normal
461,250,0,105051,29.51601,0,7,1,0,0,1,7,62,0,0,0,4,0.10342,Normal
462,250,0,105019,18.10164,0,7,1,0,0,1,6,85,0,0,0,6,0.13975,Normal
463,250,0,105011,18.98134,0,7,1,0,0,1,1,72,0,0,0,1,0.1188,Normal
464,250,0,105011,14.32674,0,7,1,0,0,1,4,72,0,0,0,1,0.11816,Normal
465,250,0,105051,37.74098,0,7,1,0,0,1,18,62,0,0,0,4,0.104,Normal
466,250,0,105070,15.30008,0,7,1,0,0,1,14,76,0,0,0,2,0.12383,Normal
467,250,0,105019,26.10545,0,7,1,0,0,1,2,85,0,0,0,6,0.14116,Normal
468,250,0,105051,19.72937,0,7,1,0,0,1,4,62,0,0,0,4,0.1025,Normal
469,250,0,105027,14.38077,0,7,1,0,0,1,7,85,0,0,0,5,0.13908,Normal
470,250,1,105070,0,1,6,0,14,1,0,0,0,1063,76,145.17662,0,2.52047,Normal
471,250,0,105011,15.14612,0,7,1,0,0,1,5,72,0,0,0,1,0.11815,Normal
472,250,0,105051,16.65969,0,7,1,0,0,1,3,62,0,0,0,4,0.10222,Normal
473,250,0,105055,26.15154,0,7,1,0,0,1,10,80,0,0,0,3,0.13163,Normal
474,250,0,105041,37.64808,0,7,1,0,0,1,6,103,0,0,0,7,0.17292,Normal
475,250,0,105055,27.76964,0,7,1,0,0,1,13,80,0,0,0,3,0.13183,Normal
476,250,0,105019,10.02392,0,7,1,0,0,1,3,85,0,0,0,6,0.13901,Normal
477,250,0,105051,33.25187,0,7,1,0,0,1,6,62,0,0,0,4,0.1383,Normal
478,250,0,105041,5.0976,0,7,1,0,0,1,3,103,0,0,0,7,0.16755,Normal
479,250,0,105011,9.8143,0,7,1,0,0,1,10,72,0,0,0,1,0.11729,Normal
480,250,0,105011,23.14165,0,7,1,0,0,1,9,72,0,0,0,1,0.11865,Normal
481,250,0,105055,2.9911,0,7,1,0,0,1,2,80,0,0,0,3,0.13042,Normal
482,250,0,105019,29.54759,0,7,1,0,0,1,5,85,0,0,0,6,0.14163,Normal
483,250,0,105027,26.33617,0,7,1,0,0,1,12,85,0,0,0,5,0.14006,Normal
484,250,0,105027,19.27203,0,7,1,0,0,1,8,85,0,0,0,5,0.13955,Normal
485,250,0,105011,10.06599,0,7,1,0,0,1,15,72,0,0,0,1,0.11692,Normal
486,250,0,105055,36.00608,0,7,1,0,0,1,9,80,0,0,0,3,0.13354,Normal
487,250,0,105051,25.702,0,7,1,0,0,1,15,62,0,0,0,4,0.10248,Normal
488,250,0,105019,16.04685,0,7,1,0,0,1,11,85,0,0,0,6,0.13904,Normal
489,250,0,105011,25.58055,0,7,1,0,0,1,3,72,0,0,0,1,0.11956,Normal
490,250,0,105051,25.42166,0,7,1,0,0,1,11,62,0,0,0,4,0.10264,Normal
491,250,0,105041,16.81901,0,7,1,0,0,1,7,103,0,0,0,7,0.16802,Normal
492,250,0,105070,6.12286,0,7,1,0,0,1,7,76,0,0,0,2,0.12374,Normal
493,250,0,105070,10.88666,0,7,1,0,0,1,6,76,0,0,0,2,0.124,Normal
494,250,0,105019,18.32099,0,7,1,0,0,1,1,85,0,0,0,6,0.13998,Normal
495,250,0,105027,4.56476,0,7,1,0,0,1,10,85,0,0,0,5,0.1379,Normal
496,250,0,105019,105.45389,0,7,1,0,0,1,12,85,0,0,0,6,0.19584,Normal
497,250,0,105070,11.59949,0,7,1,0,0,1,10,76,0,0,0,2,0.1237,Normal
498,250,0,105011,21.87745,0,7,1,0,0,1,14,72,0,0,0,1,0.11789,Normal
499,250,0,105027,20.81794,0,7,1,0,0,1,3,85,0,0,0,5,0.14031,Normal
500,300,0,106064,15.28384,0,6,1,0,0,1,5,85,0,0,0,6,0.13897,Normal
501,300,0,106074,9.26026,0,6,1,0,0,1,1,131,0,0,0,1,0.21315,Normal
502,300,0,106061,17.16036,0,6,1,0,0,1,12,45,0,0,0,3,0.0744,Normal
503,300,0,106074,2.6285,0,6,1,0,0,1,2,131,0,0,0,1,0.21253,Normal
504,300,0,106061,38.78982,0,6,1,0,0,1,10,45,0,0,0,3,0.07651,Normal
505,300,0,106061,14.97963,0,6,1,0,0,1,7,45,0,0,0,3,0.07442,Normal
506,300,0,106085,4.84095,0,6,1,0,0,1,5,43,0,0,0,5,0.07095,Normal
507,300,0,106061,20.81685,0,6,1,0,0,1,21,45,0,0,0,3,0.07411,Normal
508,300,0,106074,13.02972,0,6,1,0,0,1,5,131,0,0,0,1,0.2131,Normal
509,300,0,106043,8.75269,0,6,1,0,0,1,15,68,0,0,0,4,0.11053,Normal
510,300,0,106061,40.60279,0,6,1,0,0,1,14,45,0,0,0,3,0.07662,Normal
511,300,0,106085,10.06599,0,6,1,0,0,1,7,43,0,0,0,5,0.0815,Normal
512,300,0,106074,18.3441,0,6,1,0,0,1,3,131,0,0,0,1,0.21411,Normal
513,300,0,106074,3.65311,0,6,1,0,0,1,4,131,0,0,0,1,0.2124,Normal
514,300,0,106061,15.65013,0,6,1,0,0,1,24,45,0,0,0,3,0.07355,Normal
515,300,0,106061,21.71316,0,6,1,0,0,1,23,45,0,0,0,3,0.07398,Normal
516,300,0,106085,100.35146,0,6,1,0,0,1,10,43,0,0,0,5,0.09324,Normal
517,300,0,106085,7.1922,0,6,1,0,0,1,20,43,0,0,0,5,0.07013,Normal
518,300,0,106085,52.12359,0,6,1,0,0,1,25,43,0,0,0,5,0.07434,Normal
519,300,0,106085,18.02663,0,6,1,0,0,1,3,43,0,0,0,5,0.07177,Normal
520,300,0,106061,10.55238,0,6,1,0,0,1,13,45,0,0,0,3,0.07405,Normal
521,300,0,106043,12.96642,0,6,1,0,0,1,9,68,0,0,0,4,0.11119,Normal
522,300,0,106085,43.03525,0,6,1,0,0,1,16,43,0,0,0,5,0.07331,Normal
523,300,0,106061,15.27284,0,6,1,0,0,1,16,45,0,0,0,3,0.07403,Normal
524,300,0,106085,25.0099,0,6,1,0,0,1,15,43,0,0,0,5,0.07143,Normal
525,300,0,106043,36.94851,0,6,1,0,0,1,6,68,0,0,0,4,0.11452,Normal
526,300,0,106085,24.28863,0,6,1,0,0,1,24,43,0,0,0,5,0.07093,Normal
527,300,0,106061,32.30098,0,6,1,0,0,1,4,45,0,0,0,3,0.07818,Normal
528,300,0,106064,7.22988,0,6,1,0,0,1,4,85,0,0,0,6,0.1385,Normal
529,300,0,106061,28.67163,0,6,1,0,0,1,6,45,0,0,0,3,0.07549,Normal
530,300,0,106061,11.68097,0,6,1,0,0,1,15,45,0,0,0,3,0.07388,Normal
531,300,0,106043,43.49306,0,6,1,0,0,1,8,68,0,0,0,4,0.11581,Normal
532,300,0,106043,29.96442,0,6,1,0,0,1,3,68,0,0,0,4,0.11366,Normal
533,300,0,106043,27.72329,0,6,1,0,0,1,11,68,0,0,0,4,0.11268,Normal
534,300,0,106043,40.09164,0,6,1,0,0,1,16,68,0,0,0,4,0.11441,Normal
535,300,0,106043,33.29189,0,6,1,0,0,1,2,68,0,0,0,4,0.1143,Normal
536,300,0,106078,7.74417,0,6,1,0,0,1,3,144,0,0,0,2,0.23413,Normal
537,300,0,106061,20.12996,0,6,1,0,0,1,11,45,0,0,0,3,0.07458,Normal
538,300,0,106085,12.38796,0,6,1,0,0,1,26,43,0,0,0,5,0.0701,Normal
539,300,0,106061,43.03199,0,6,1,0,0,1,18,45,0,0,0,3,0.07663,Normal
540,300,0,106085,42.66223,0,6,1,0,0,1,1,43,0,0,0,5,0.07405,Normal
541,300,0,106078,5.0976,0,6,1,0,0,1,1,144,0,0,0,2,0.24314,Normal
542,300,0,106085,26.40981,0,6,1,0,0,1,9,43,0,0,0,5,0.07187,Normal
543,300,1,106043,0,1,5,0,16,1,0,0,0,1088,68,150.82997,0,2.48614,Normal
544,300,0,106064,4.41022,0,6,1,0,0,1,1,85,0,0,0,6,0.13865,Normal
545,300,0,106061,45.50921,0,6,1,0,0,1,3,45,0,0,0,3,0.07778,Normal
546,300,0,106061,40.55214,0,6,1,0,0,1,27,45,0,0,0,3,0.07584,Normal
547,300,0,106085,28.70841,0,6,1,0,0,1,12,43,0,0,0,5,0.07185,Normal
548,300,0,106043,9.16076,0,6,1,0,0,1,1,68,0,0,0,4,0.11163,Normal
549,300,0,106078,18.05472,0,6,1,0,0,1,4,144,0,0,0,2,0.23488,Normal
550,300,0,106085,26.02349,0,6,1,0,0,1,2,43,0,0,0,5,0.07213,Normal
551,300,0,106061,29.51601,0,6,1,0,0,1,26,45,0,0,0,3,0.1075,Normal
552,300,0,106043,23.67418,0,6,1,0,0,1,12,68,0,0,0,4,0.1121,Normal
553,300,0,106043,6.60138,0,6,1,0,0,1,13,68,0,0,0,4,0.11071,Normal
554,300,0,106043,97.38555,0,6,1,0,0,1,14,68,0,0,0,4,0.14225,Normal
555,300,0,106078,5.51235,0,6,1,0,0,1,5,144,0,0,0,2,0.24632,Normal
556,300,0,106064,14.50203,0,6,1,0,0,1,3,85,0,0,0,6,0.13908,Normal
557,300,0,106085,31.76777,0,6,1,0,0,1,27,43,0,0,0,5,0.07149,Normal
558,300,0,106043,12.59071,0,6,1,0,0,1,4,68,0,0,0,4,0.11148,Normal
559,300,0,106043,20.25312,0,6,1,0,0,1,10,68,0,0,0,4,0.11174,Normal
560,300,0,106064,23.62664,0,6,1,0,0,1,10,85,0,0,0,6,0.13961,Normal
561,300,1,106061,0,1,5,0,27,1,0,0,0,1215,45,134.29469,0,2.40962,Normal
562,300,0,106085,33.32158,0,6,1,0,0,1,28,43,0,0,0,5,0.07161,Normal
563,300,0,106064,8.65512,0,6,1,0,0,1,7,85,0,0,0,6,0.13826,Normal
564,300,1,106064,0,1,5,0,12,1,0,0,0,1020,85,124.97387,0,2.52471,Normal
565,300,0,106061,12.66783,0,6,1,0,0,1,25,45,0,0,0,3,0.07339,Normal
566,300,0,106085,35.93594,0,6,1,0,0,1,11,43,0,0,0,5,0.07264,Normal
567,300,0,106085,38.48076,0,6,1,0,0,1,6,43,0,0,0,5,0.07328,Normal
568,300,0,106061,35.07194,0,6,1,0,0,1,20,45,0,0,0,3,0.0755,Normal
569,300,0,106061,44.14658,0,6,1,0,0,1,19,45,0,0,0,3,0.07674,Normal
570,300,0,106043,41.69748,0,6,1,0,0,1,5,68,0,0,0,4,0.12113,Normal
571,300,0,106064,8.92829,0,6,1,0,0,1,2,85,0,0,0,6,0.13882,Normal
572,300,0,106061,12.91192,0,6,1,0,0,1,1,45,0,0,0,3,0.07457,Normal
573,300,0,106064,12.085,0,6,1,0,0,1,12,85,0,0,0,6,0.1381,Normal
574,300,1,106074,0,1,5,0,6,1,0,0,0,786,131,172.46363,0,2.88632,Normal
575,300,0,106061,14.55955,0,6,1,0,0,1,17,45,0,0,0,3,0.07385,Normal
576,300,0,106085,8.98182,0,6,1,0,0,1,13,43,0,0,0,5,0.0706,Normal
577,300,0,106061,6.79256,0,6,1,0,0,1,2,45,0,0,0,3,0.07436,Normal
578,300,1,106078,0,1,5,0,5,1,0,0,0,720,144,167.18329,0,3.04185,Normal
579,300,0,106064,8.03296,0,6,1,0,0,1,11,85,0,0,0,6,0.1379,Normal
580,300,0,106085,24.03554,0,6,1,0,0,1,18,43,0,0,0,5,0.07114,Normal
581,300,0,106078,8.33351,0,6,1,0,0,1,2,144,0,0,0,2,0.23425,Normal
582,300,0,106085,38.51326,0,6,1,0,0,1,21,43,0,0,0,5,0.07247,Normal
583,300,0,106085,52.80018,0,6,1,0,0,1,14,43,0,0,0,5,0.07502,Normal
584,300,0,106085,37.02468,0,6,1,0,0,1,17,43,0,0,0,5,0.07247,Normal
585,300,1,106085,0,1,5,0,28,1,0,0,0,1204,43,103.08993,0,2.32033,Normal
586,300,0,106061,15.38505,0,6,1,0,0,1,9,45,0,0,0,3,0.07437,Normal
